"Observer"	"Subject"	"Type"	"value"	"PrimeType"	"Estimate"	"Task"
"Absent"	26	"PDPbiasDiff"	-0.0654761904761904	NA	NA	"WIT"
"Present"	27	"PDPbiasDiff"	-0.37280701754386	NA	NA	"WIT"
"Present"	29	"PDPbiasDiff"	0.0540540540540542	NA	NA	"WIT"
"Absent"	30	"PDPbiasDiff"	-0.0454545454545454	NA	NA	"WIT"
"Present"	31	"PDPbiasDiff"	0.384416924664603	NA	NA	"WIT"
"Absent"	32	"PDPbiasDiff"	-0.093144208037825	NA	NA	"WIT"
"Present"	33	"PDPbiasDiff"	-0.166666666666667	NA	NA	"WIT"
"Absent"	34	"PDPbiasDiff"	0.1	NA	NA	"WIT"
"Present"	35	"PDPbiasDiff"	0.158692185007975	NA	NA	"WIT"
"Present"	37	"PDPbiasDiff"	0.0346320346320347	NA	NA	"WIT"
"Absent"	38	"PDPbiasDiff"	0.216666666666667	NA	NA	"WIT"
"Absent"	40	"PDPbiasDiff"	0.064625850340136	NA	NA	"WIT"
"Present"	41	"PDPbiasDiff"	0.253846153846154	NA	NA	"WIT"
"Absent"	42	"PDPbiasDiff"	0.140851063829787	NA	NA	"WIT"
"Present"	43	"PDPbiasDiff"	0.166666666666667	NA	NA	"WIT"
"Absent"	44	"PDPbiasDiff"	0.0978260869565217	NA	NA	"WIT"
"Present"	45	"PDPbiasDiff"	-0.0595238095238095	NA	NA	"WIT"
"Absent"	46	"PDPbiasDiff"	-0.0662768031189084	NA	NA	"WIT"
"Present"	47	"PDPbiasDiff"	0.218840579710145	NA	NA	"WIT"
"Absent"	48	"PDPbiasDiff"	-0.254901960784314	NA	NA	"WIT"
"Present"	49	"PDPbiasDiff"	0.198439241917503	NA	NA	"WIT"
"Absent"	50	"PDPbiasDiff"	0.187675070028011	NA	NA	"WIT"
"Present"	51	"PDPbiasDiff"	-0.0451127819548872	NA	NA	"WIT"
"Absent"	52	"PDPbiasDiff"	0.0991636798088412	NA	NA	"WIT"
"Absent"	54	"PDPbiasDiff"	0.235109717868339	NA	NA	"WIT"
"Present"	55	"PDPbiasDiff"	0.196703296703297	NA	NA	"WIT"
"Absent"	56	"PDPbiasDiff"	0.0333333333333333	NA	NA	"WIT"
"Present"	57	"PDPbiasDiff"	0.125	NA	NA	"WIT"
"Absent"	58	"PDPbiasDiff"	-0.166666666666667	NA	NA	"WIT"
"Absent"	60	"PDPbiasDiff"	0.0227272727272727	NA	NA	"WIT"
"Present"	61	"PDPbiasDiff"	0.139230769230769	NA	NA	"WIT"
"Absent"	62	"PDPbiasDiff"	-0.0807453416149068	NA	NA	"WIT"
"Present"	63	"PDPbiasDiff"	-0.390269151138716	NA	NA	"WIT"
"Absent"	64	"PDPbiasDiff"	-0.0265423242467719	NA	NA	"WIT"
"Present"	65	"PDPbiasDiff"	0.271317829457364	NA	NA	"WIT"
"Absent"	66	"PDPbiasDiff"	0.0448343079922028	NA	NA	"WIT"
"Present"	67	"PDPbiasDiff"	-0.12	NA	NA	"WIT"
"Absent"	68	"PDPbiasDiff"	-0.121951219512195	NA	NA	"WIT"
"Present"	69	"PDPbiasDiff"	-0.0554968287526427	NA	NA	"WIT"
"Absent"	70	"PDPbiasDiff"	0.00886524822695034	NA	NA	"WIT"
"Present"	71	"PDPbiasDiff"	-0.104377104377104	NA	NA	"WIT"
"Absent"	72	"PDPbiasDiff"	0.161904761904762	NA	NA	"WIT"
"Present"	73	"PDPbiasDiff"	-0.0237037037037037	NA	NA	"WIT"
"Absent"	74	"PDPbiasDiff"	-0.2	NA	NA	"WIT"
"Present"	75	"PDPbiasDiff"	0.0928571428571429	NA	NA	"WIT"
"Absent"	76	"PDPbiasDiff"	-0.175	NA	NA	"WIT"
"Present"	77	"PDPbiasDiff"	-0.244047619047619	NA	NA	"WIT"
"Absent"	78	"PDPbiasDiff"	0.35	NA	NA	"WIT"
"Present"	79	"PDPbiasDiff"	0.0203488372093024	NA	NA	"WIT"
"Absent"	80	"PDPbiasDiff"	0.156402737047898	NA	NA	"WIT"
"Present"	81	"PDPbiasDiff"	0.144465290806754	NA	NA	"WIT"
"Absent"	82	"PDPbiasDiff"	-0.0397667020148462	NA	NA	"WIT"
"Present"	83	"PDPbiasDiff"	0.202898550724638	NA	NA	"WIT"
"Absent"	84	"PDPbiasDiff"	-0.0599999999999999	NA	NA	"WIT"
"Present"	85	"PDPbiasDiff"	0.427272727272727	NA	NA	"WIT"
"Absent"	86	"PDPbiasDiff"	0.212962962962963	NA	NA	"WIT"
"Present"	87	"PDPbiasDiff"	-0.120192307692308	NA	NA	"WIT"
"Absent"	88	"PDPbiasDiff"	0.0395833333333333	NA	NA	"WIT"
"Present"	89	"PDPbiasDiff"	0.638461538461539	NA	NA	"WIT"
"Absent"	90	"PDPbiasDiff"	-0.170387779083431	NA	NA	"WIT"
"Present"	91	"PDPbiasDiff"	0.13136288998358	NA	NA	"WIT"
"Absent"	92	"PDPbiasDiff"	0.0342105263157898	NA	NA	"WIT"
"Present"	93	"PDPbiasDiff"	0.147089947089947	NA	NA	"WIT"
"Absent"	94	"PDPbiasDiff"	0.148648648648649	NA	NA	"WIT"
"Present"	95	"PDPbiasDiff"	0.200404858299595	NA	NA	"WIT"
"Absent"	96	"PDPbiasDiff"	-0.143137254901961	NA	NA	"WIT"
"Present"	97	"PDPbiasDiff"	0.0396825396825397	NA	NA	"WIT"
"Absent"	98	"PDPbiasDiff"	0.081081081081081	NA	NA	"WIT"
"Present"	99	"PDPbiasDiff"	-0.357142857142857	NA	NA	"WIT"
"Absent"	100	"PDPbiasDiff"	0.197612732095491	NA	NA	"WIT"
"Present"	101	"PDPbiasDiff"	0.189542483660131	NA	NA	"WIT"
"Present"	1	"Total_C"	0.0729166666666667	NA	"C"	"WIT"
"Absent"	2	"Total_C"	0.479166666666667	NA	"C"	"WIT"
"Present"	3	"Total_C"	0.364583333333333	NA	"C"	"WIT"
"Present"	5	"Total_C"	0.0624999999999999	NA	"C"	"WIT"
"Absent"	6	"Total_C"	0.302083333333333	NA	"C"	"WIT"
"Absent"	8	"Total_C"	0.0416666666666667	NA	"C"	"WIT"
"Absent"	10	"Total_C"	0.479166666666667	NA	"C"	"WIT"
"Present"	11	"Total_C"	0.34375	NA	"C"	"WIT"
"Absent"	12	"Total_C"	0.21875	NA	"C"	"WIT"
"Present"	13	"Total_C"	0.59375	NA	"C"	"WIT"
"Absent"	14	"Total_C"	0.458333333333333	NA	"C"	"WIT"
"Absent"	16	"Total_C"	0.5	NA	"C"	"WIT"
"Present"	17	"Total_C"	0.104166666666667	NA	"C"	"WIT"
"Absent"	18	"Total_C"	0.0208333333333334	NA	"C"	"WIT"
"Present"	19	"Total_C"	0.5	NA	"C"	"WIT"
"Absent"	20	"Total_C"	0.583333333333333	NA	"C"	"WIT"
"Present"	21	"Total_C"	0.604166666666667	NA	"C"	"WIT"
"Absent"	22	"Total_C"	0.25	NA	"C"	"WIT"
"Present"	23	"Total_C"	0.604166666666667	NA	"C"	"WIT"
"Absent"	24	"Total_C"	0.635416666666667	NA	"C"	"WIT"
"Present"	25	"Total_C"	0.260416666666667	NA	"C"	"WIT"
"Absent"	26	"Total_C"	0.458333333333333	NA	"C"	"WIT"
"Present"	27	"Total_C"	0.552083333333333	NA	"C"	"WIT"
"Present"	29	"Total_C"	0.229166666666667	NA	"C"	"WIT"
"Absent"	30	"Total_C"	0.645833333333333	NA	"C"	"WIT"
"Present"	31	"Total_C"	0.0729166666666667	NA	"C"	"WIT"
"Absent"	32	"Total_C"	0.0416666666666667	NA	"C"	"WIT"
"Present"	33	"Total_C"	0.53125	NA	"C"	"WIT"
"Absent"	34	"Total_C"	0.166666666666667	NA	"C"	"WIT"
"Present"	35	"Total_C"	0.260416666666667	NA	"C"	"WIT"
"Present"	37	"Total_C"	0.291666666666667	NA	"C"	"WIT"
"Absent"	38	"Total_C"	0.697916666666667	NA	"C"	"WIT"
"Absent"	40	"Total_C"	0.0520833333333333	NA	"C"	"WIT"
"Present"	41	"Total_C"	0.46875	NA	"C"	"WIT"
"Absent"	42	"Total_C"	-0.0104166666666667	NA	"C"	"WIT"
"Present"	43	"Total_C"	0.583333333333333	NA	"C"	"WIT"
"Absent"	44	"Total_C"	0.635416666666667	NA	"C"	"WIT"
"Present"	45	"Total_C"	0.458333333333333	NA	"C"	"WIT"
"Absent"	46	"Total_C"	0.520833333333333	NA	"C"	"WIT"
"Present"	47	"Total_C"	0.447916666666667	NA	"C"	"WIT"
"Absent"	48	"Total_C"	0.270833333333333	NA	"C"	"WIT"
"Present"	49	"Total_C"	0.354166666666667	NA	"C"	"WIT"
"Absent"	50	"Total_C"	0.208333333333333	NA	"C"	"WIT"
"Present"	51	"Total_C"	0.239583333333333	NA	"C"	"WIT"
"Absent"	52	"Total_C"	0.395833333333333	NA	"C"	"WIT"
"Absent"	54	"Total_C"	0.354166666666667	NA	"C"	"WIT"
"Present"	55	"Total_C"	0.364583333333333	NA	"C"	"WIT"
"Absent"	56	"Total_C"	0.375	NA	"C"	"WIT"
"Present"	57	"Total_C"	0.645833333333333	NA	"C"	"WIT"
"Absent"	58	"Total_C"	0.322916666666667	NA	"C"	"WIT"
"Absent"	60	"Total_C"	0.0208333333333333	NA	"C"	"WIT"
"Present"	61	"Total_C"	-0.0625	NA	"C"	"WIT"
"Absent"	62	"Total_C"	0.614583333333333	NA	"C"	"WIT"
"Present"	63	"Total_C"	0.0833333333333333	NA	"C"	"WIT"
"Absent"	64	"Total_C"	0.21875	NA	"C"	"WIT"
"Present"	65	"Total_C"	0.145833333333333	NA	"C"	"WIT"
"Absent"	66	"Total_C"	0.520833333333333	NA	"C"	"WIT"
"Present"	67	"Total_C"	0.479166666666667	NA	"C"	"WIT"
"Absent"	68	"Total_C"	0.145833333333333	NA	"C"	"WIT"
"Present"	69	"Total_C"	0.09375	NA	"C"	"WIT"
"Absent"	70	"Total_C"	0.0104166666666667	NA	"C"	"WIT"
"Present"	71	"Total_C"	0.375	NA	"C"	"WIT"
"Absent"	72	"Total_C"	0.260416666666667	NA	"C"	"WIT"
"Present"	73	"Total_C"	0.458333333333333	NA	"C"	"WIT"
"Absent"	74	"Total_C"	0.739583333333333	NA	"C"	"WIT"
"Present"	75	"Total_C"	0.145833333333333	NA	"C"	"WIT"
"Absent"	76	"Total_C"	0.78125	NA	"C"	"WIT"
"Present"	77	"Total_C"	0.447916666666667	NA	"C"	"WIT"
"Absent"	78	"Total_C"	0.572916666666667	NA	"C"	"WIT"
"Present"	79	"Total_C"	0.0520833333333333	NA	"C"	"WIT"
"Absent"	80	"Total_C"	0.333333333333333	NA	"C"	"WIT"
"Present"	81	"Total_C"	0.166666666666667	NA	"C"	"WIT"
"Absent"	82	"Total_C"	0.09375	NA	"C"	"WIT"
"Present"	83	"Total_C"	0.604166666666667	NA	"C"	"WIT"
"Absent"	84	"Total_C"	0.53125	NA	"C"	"WIT"
"Present"	85	"Total_C"	0.666666666666667	NA	"C"	"WIT"
"Absent"	86	"Total_C"	0.34375	NA	"C"	"WIT"
"Present"	87	"Total_C"	0.5625	NA	"C"	"WIT"
"Absent"	88	"Total_C"	0.354166666666667	NA	"C"	"WIT"
"Present"	89	"Total_C"	0.28125	NA	"C"	"WIT"
"Absent"	90	"Total_C"	0.375	NA	"C"	"WIT"
"Present"	91	"Total_C"	0.479166666666667	NA	"C"	"WIT"
"Absent"	92	"Total_C"	0.59375	NA	"C"	"WIT"
"Present"	93	"Total_C"	0.354166666666667	NA	"C"	"WIT"
"Absent"	94	"Total_C"	0.34375	NA	"C"	"WIT"
"Present"	95	"Total_C"	0.333333333333333	NA	"C"	"WIT"
"Absent"	96	"Total_C"	0.333333333333333	NA	"C"	"WIT"
"Present"	97	"Total_C"	0.59375	NA	"C"	"WIT"
"Absent"	98	"Total_C"	0.229166666666667	NA	"C"	"WIT"
"Present"	99	"Total_C"	0.645833333333333	NA	"C"	"WIT"
"Absent"	100	"Total_C"	0.427083333333333	NA	"C"	"WIT"
"Present"	101	"Total_C"	0.729166666666667	NA	"C"	"WIT"
"Present"	1	"Total_A"	0.438202247191011	NA	"A"	"WIT"
"Absent"	2	"Total_A"	0.54	NA	"A"	"WIT"
"Present"	3	"Total_A"	0.426229508196721	NA	"A"	"WIT"
"Present"	5	"Total_A"	0.511111111111111	NA	"A"	"WIT"
"Absent"	6	"Total_A"	0.522388059701492	NA	"A"	"WIT"
"Absent"	8	"Total_A"	0.456521739130435	NA	"A"	"WIT"
"Absent"	10	"Total_A"	0.48	NA	"A"	"WIT"
"Present"	11	"Total_A"	0.523809523809524	NA	"A"	"WIT"
"Absent"	12	"Total_A"	0.653333333333333	NA	"A"	"WIT"
"Present"	13	"Total_A"	0.333333333333333	NA	"A"	"WIT"
"Absent"	14	"Total_A"	0.615384615384615	NA	"A"	"WIT"
"Absent"	16	"Total_A"	0.354166666666667	NA	"A"	"WIT"
"Present"	17	"Total_A"	0.488372093023256	NA	"A"	"WIT"
"Absent"	18	"Total_A"	0.372340425531915	NA	"A"	"WIT"
"Present"	19	"Total_A"	0.645833333333333	NA	"A"	"WIT"
"Absent"	20	"Total_A"	0.725	NA	"A"	"WIT"
"Present"	21	"Total_A"	0.473684210526316	NA	"A"	"WIT"
"Absent"	22	"Total_A"	0.333333333333333	NA	"A"	"WIT"
"Present"	23	"Total_A"	0.5	NA	"A"	"WIT"
"Absent"	24	"Total_A"	0.314285714285714	NA	"A"	"WIT"
"Present"	25	"Total_A"	0.436619718309859	NA	"A"	"WIT"
"Absent"	26	"Total_A"	0.423076923076923	NA	"A"	"WIT"
"Present"	27	"Total_A"	0.418604651162791	NA	"A"	"WIT"
"Present"	29	"Total_A"	0.432432432432432	NA	"A"	"WIT"
"Absent"	30	"Total_A"	0.529411764705882	NA	"A"	"WIT"
"Present"	31	"Total_A"	0.404494382022472	NA	"A"	"WIT"
"Absent"	32	"Total_A"	0.358695652173913	NA	"A"	"WIT"
"Present"	33	"Total_A"	0.266666666666667	NA	"A"	"WIT"
"Absent"	34	"Total_A"	0.425	NA	"A"	"WIT"
"Present"	35	"Total_A"	0.47887323943662	NA	"A"	"WIT"
"Present"	37	"Total_A"	0.588235294117647	NA	"A"	"WIT"
"Absent"	38	"Total_A"	0.517241379310345	NA	"A"	"WIT"
"Absent"	40	"Total_A"	0.43956043956044	NA	"A"	"WIT"
"Present"	41	"Total_A"	0.529411764705882	NA	"A"	"WIT"
"Absent"	42	"Total_A"	0.608247422680412	NA	"A"	"WIT"
"Present"	43	"Total_A"	0.275	NA	"A"	"WIT"
"Absent"	44	"Total_A"	0.685714285714286	NA	"A"	"WIT"
"Present"	45	"Total_A"	0.384615384615385	NA	"A"	"WIT"
"Absent"	46	"Total_A"	0.565217391304348	NA	"A"	"WIT"
"Present"	47	"Total_A"	0.471698113207547	NA	"A"	"WIT"
"Absent"	48	"Total_A"	0.542857142857143	NA	"A"	"WIT"
"Present"	49	"Total_A"	0.483870967741935	NA	"A"	"WIT"
"Absent"	50	"Total_A"	0.631578947368421	NA	"A"	"WIT"
"Present"	51	"Total_A"	0.547945205479452	NA	"A"	"WIT"
"Absent"	52	"Total_A"	0.46551724137931	NA	"A"	"WIT"
"Absent"	54	"Total_A"	0.564516129032258	NA	"A"	"WIT"
"Present"	55	"Total_A"	0.459016393442623	NA	"A"	"WIT"
"Absent"	56	"Total_A"	0.55	NA	"A"	"WIT"
"Present"	57	"Total_A"	0.441176470588235	NA	"A"	"WIT"
"Absent"	58	"Total_A"	0.415384615384615	NA	"A"	"WIT"
"Absent"	60	"Total_A"	0.48936170212766	NA	"A"	"WIT"
"Present"	61	"Total_A"	0.450980392156863	NA	"A"	"WIT"
"Absent"	62	"Total_A"	0.621621621621621	NA	"A"	"WIT"
"Present"	63	"Total_A"	0.534090909090909	NA	"A"	"WIT"
"Absent"	64	"Total_A"	0.573333333333333	NA	"A"	"WIT"
"Present"	65	"Total_A"	0.475609756097561	NA	"A"	"WIT"
"Absent"	66	"Total_A"	0.5	NA	"A"	"WIT"
"Present"	67	"Total_A"	0.3	NA	"A"	"WIT"
"Absent"	68	"Total_A"	0.426829268292683	NA	"A"	"WIT"
"Present"	69	"Total_A"	0.413793103448276	NA	"A"	"WIT"
"Absent"	70	"Total_A"	0.578947368421053	NA	"A"	"WIT"
"Present"	71	"Total_A"	0.683333333333333	NA	"A"	"WIT"
"Absent"	72	"Total_A"	0.746478873239437	NA	"A"	"WIT"
"Present"	73	"Total_A"	0.307692307692308	NA	"A"	"WIT"
"Absent"	74	"Total_A"	0.12	NA	"A"	"WIT"
"Present"	75	"Total_A"	0.597560975609756	NA	"A"	"WIT"
"Absent"	76	"Total_A"	0.333333333333333	NA	"A"	"WIT"
"Present"	77	"Total_A"	0.471698113207547	NA	"A"	"WIT"
"Absent"	78	"Total_A"	0.536585365853659	NA	"A"	"WIT"
"Present"	79	"Total_A"	0.615384615384615	NA	"A"	"WIT"
"Absent"	80	"Total_A"	0.5	NA	"A"	"WIT"
"Present"	81	"Total_A"	0.3875	NA	"A"	"WIT"
"Absent"	82	"Total_A"	0.344827586206897	NA	"A"	"WIT"
"Present"	83	"Total_A"	0.210526315789474	NA	"A"	"WIT"
"Absent"	84	"Total_A"	0.333333333333333	NA	"A"	"WIT"
"Present"	85	"Total_A"	0.40625	NA	"A"	"WIT"
"Absent"	86	"Total_A"	0.380952380952381	NA	"A"	"WIT"
"Present"	87	"Total_A"	0.261904761904762	NA	"A"	"WIT"
"Absent"	88	"Total_A"	0.387096774193548	NA	"A"	"WIT"
"Present"	89	"Total_A"	0.405797101449275	NA	"A"	"WIT"
"Absent"	90	"Total_A"	0.583333333333333	NA	"A"	"WIT"
"Present"	91	"Total_A"	0.4	NA	"A"	"WIT"
"Absent"	92	"Total_A"	0.666666666666667	NA	"A"	"WIT"
"Present"	93	"Total_A"	0.435483870967742	NA	"A"	"WIT"
"Absent"	94	"Total_A"	0.587301587301587	NA	"A"	"WIT"
"Present"	95	"Total_A"	0.265625	NA	"A"	"WIT"
"Absent"	96	"Total_A"	0.609375	NA	"A"	"WIT"
"Present"	97	"Total_A"	0.58974358974359	NA	"A"	"WIT"
"Absent"	98	"Total_A"	0.635135135135135	NA	"A"	"WIT"
"Present"	99	"Total_A"	0.352941176470588	NA	"A"	"WIT"
"Absent"	100	"Total_A"	0.527272727272727	NA	"A"	"WIT"
"Present"	101	"Total_A"	0.653846153846154	NA	"A"	"WIT"
